"CODIGO";"COD_EMPRESA";"CATEGORIA";"PRECO_EMBALAGEM_0";"PERC_DESCTO_ADICIONAL_EMBALAGEM_0";"PRECO_EMBALAGEM_1";"PRECO_EMBALAGEM_2"
"459368";"6";"LOJA";"12,495";"0,0000";"";""
"459368";"7";"LOJA";"15,645";"0,0000";"";""
"459368";"8";"LOJA";"13,125";"0,0000";"";""
"459368";"9";"LOJA";"15,645";"0,0000";"";""
"459368";"92";"CD";"12,495";"0,0000";"";""
"459404";"1";"LOJA";"6,195";"0,0000";"";""
"459404";"2";"LOJA";"6,195";"0,0000";"";""
"459404";"3";"LOJA";"6,195";"0,0000";"";""
"459404";"4";"LOJA";"6,195";"0,0000";"";""
"459404";"5";"LOJA";"6,195";"0,0000";"";""
"459404";"6";"LOJA";"6,195";"0,0000";"";""
"459404";"7";"LOJA";"6,195";"16,9500";"";""
"459404";"8";"LOJA";"6,195";"0,0000";"";""
"459404";"9";"LOJA";"6,195";"15,4237";"";""
"459404";"92";"CD";"6,195";"0,0000";"";""
"459404";"93";"CD";"6,195";"0,0000";"";""
"459530";"1";"LOJA";"162,75";"0,0000";"";""
"459530";"2";"LOJA";"161,595";"0,0000";"";""
"459530";"3";"LOJA";"269,745";"0,0000";"";""
"459530";"4";"LOJA";"161,595";"0,0000";"";""
"459530";"5";"LOJA";"261,45";"0,0000";"";""
"459530";"6";"LOJA";"261,45";"0,0000";"";""
"459530";"7";"LOJA";"261,45";"0,0000";"";""
"459530";"8";"LOJA";"163,695";"0,0000";"";""
"459530";"9";"LOJA";"269,745";"0,0000";"";""
"459530";"92";"CD";"156,45";"0,0000";"";""
"459552";"1";"LOJA";"1101,45";"0,0000";"";""
"459552";"2";"LOJA";"1144,395";"0,0000";"";""
"459552";"3";"LOJA";"1144,395";"0,0000";"";""
"459552";"4";"LOJA";"1144,395";"0,0000";"";""
"459552";"5";"LOJA";"1101,45";"0,0000";"";""
"459552";"6";"LOJA";"1144,395";"0,0000";"";""
"459552";"7";"LOJA";"1144,395";"0,0000";"";""
"459552";"8";"LOJA";"1101,45";"0,0000";"";""
"459552";"9";"LOJA";"1144,395";"0,0000";"";""
"459552";"92";"CD";"1144,395";"0,0000";"";""
"459552";"93";"CD";"1175,895";"0,0000";"";""
"459553";"1";"LOJA";"1995";"0,0000";"";""
"459553";"2";"LOJA";"2068,395";"0,0000";"";""
"459553";"3";"LOJA";"2068,395";"0,0000";"";""
"459553";"4";"LOJA";"2068,395";"0,0000";"";""
"459553";"5";"LOJA";"2068,395";"0,0000";"";""
"459553";"6";"LOJA";"2068,395";"0,0000";"";""
"459553";"7";"LOJA";"2068,395";"0,0000";"";""
"459553";"8";"LOJA";"1995";"0,0000";"";""
"459553";"9";"LOJA";"2068,395";"0,0000";"";""
"459553";"92";"CD";"2068,395";"0,0000";"";""
"459553";"93";"CD";"2194,395";"0,0000";"";""
"459556";"1";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459556";"2";"LOJA";"103,95";"9,1919";"6992,895";"13429,395"
"459556";"3";"LOJA";"103,95";"19,2929";"6992,895";"13429,395"
"459556";"4";"LOJA";"103,95";"9,1919";"6992,895";"13429,395"
"459556";"5";"LOJA";"103,95";"0,0000";"6996,15";"13433,7"
"459556";"6";"LOJA";"104,895";"0,0000";"7055,895";"13555,395"
"459556";"7";"LOJA";"103,95";"9,1919";"6992,895";"13429,395"
"459556";"8";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"459556";"9";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"459556";"92";"CD";"103,95";"9,1919";"6992,895";"13429,395"
"459654";"1";"LOJA";"9,345";"0,0000";"";""
"459654";"2";"LOJA";"9,345";"0,0000";"";""
"459654";"3";"LOJA";"9,345";"0,0000";"";""
"459654";"4";"LOJA";"9,345";"0,0000";"";""
"459654";"5";"LOJA";"9,345";"0,0000";"";""
"459654";"6";"LOJA";"9,345";"0,0000";"";""
"459654";"7";"LOJA";"9,345";"0,0000";"";""
"459654";"8";"LOJA";"9,345";"0,0000";"";""
"459654";"9";"LOJA";"9,345";"0,0000";"";""
"459654";"92";"CD";"9,345";"0,0000";"";""
"459654";"93";"CD";"9,345";"0,0000";"";""
"459660";"1";"LOJA";"21,945";"28,7081";"";""
"459660";"2";"LOJA";"21,945";"28,7081";"";""
"459660";"3";"LOJA";"19,845";"21,1640";"";""
"459660";"4";"LOJA";"21,945";"28,7081";"";""
"459660";"5";"LOJA";"19,845";"21,1640";"";""
"459660";"6";"LOJA";"21,945";"28,7081";"";""
"459660";"7";"LOJA";"19,845";"21,1640";"";""
"459660";"8";"LOJA";"21,945";"28,7081";"";""
"459660";"9";"LOJA";"19,845";"21,1640";"";""
"459660";"92";"CD";"19,845";"0,0000";"";""
"459660";"93";"CD";"19,845";"0,0000";"";""
"459668";"1";"LOJA";"8,295";"0,0000";"";""
"459668";"2";"LOJA";"8,295";"0,0000";"";""
"459668";"3";"LOJA";"8,505";"0,0000";"";""
"459668";"4";"LOJA";"8,295";"0,0000";"";""
"459668";"5";"LOJA";"8,4";"0,0000";"";""
"459668";"6";"LOJA";"8,715";"0,0000";"";""
"459668";"7";"LOJA";"8,19";"0,0000";"";""
"459668";"8";"LOJA";"8,295";"0,0000";"";""
"459668";"9";"LOJA";"8,505";"0,0000";"";""
"459668";"92";"CD";"8,295";"0,0000";"";""
"459668";"93";"CD";"10,395";"0,0000";"";""
"459674";"1";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459674";"2";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459674";"3";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459674";"4";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459674";"5";"LOJA";"114,45";"42,2933";"7707";"14797,65"
"459674";"6";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459674";"7";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459674";"8";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459674";"9";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459674";"92";"CD";"114,45";"0,0000";"7706,895";"14794,395"
"459675";"1";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459675";"2";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459675";"3";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459675";"4";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459675";"5";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459675";"6";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459675";"7";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459675";"8";"LOJA";"120,645";"0,0000";"8084,895";"15518,895"
"459675";"9";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459675";"92";"CD";"114,45";"0,0000";"7706,895";"14794,395"
"459676";"1";"LOJA";"122,745";"0,0000";"8210,895";"15760,395"
"459676";"2";"LOJA";"124,845";"15,9798";"8399,895";"16127,895"
"459676";"3";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459676";"4";"LOJA";"124,845";"15,9798";"8399,895";"16127,895"
"459676";"5";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459676";"6";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459676";"7";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459676";"8";"LOJA";"132,195";"0,0000";"8893,395";"17083,395"
"459676";"9";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459676";"92";"CD";"124,845";"15,9798";"8399,895";"16127,895"
"459677";"1";"LOJA";"124,845";"0,0000";"8399,895";"16138,395"
"459677";"2";"LOJA";"124,845";"0,0000";"8399,895";"16138,395"
"459677";"3";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459677";"4";"LOJA";"124,845";"0,0000";"8399,895";"16138,395"
"459677";"5";"LOJA";"115,395";"11,8289";"7769,895";"14920,395"
"459677";"6";"LOJA";"119,595";"12,2915";"8053,395";"15455,895"
"459677";"7";"LOJA";"126,945";"0,0000";"8546,895";"16400,895"
"459677";"8";"LOJA";"130,095";"0,0000";"8756,895";"16810,395"
"459677";"9";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459677";"92";"CD";"119,595";"0,0000";"8053,395";"15466,395"
"459681";"2";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459681";"3";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459681";"4";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459681";"5";"LOJA";"124,95";"0,0000";"8410,5";"16146,9"
"459681";"6";"LOJA";"115,395";"0,0000";"7769,895";"14909,895"
"459681";"7";"LOJA";"124,95";"0,0000";"16148,895";"17504,55"
"459681";"8";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459681";"9";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459681";"92";"CD";"119,595";"0,0000";"8053,395";"15455,895"
"459682";"1";"LOJA";"110,145";"0,0000";"7412,895";"14237,895"
"459682";"2";"LOJA";"110,145";"0,0000";"7412,895";"14237,895"
"459682";"3";"LOJA";"104,895";"20,0200";"7055,895";"13544,895"
"459682";"4";"LOJA";"110,145";"0,0000";"7412,895";"14237,895"
"459682";"5";"LOJA";"130,095";"0,0000";"8756,895";"16810,395"
"459682";"6";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"459682";"7";"LOJA";"115,395";"0,0000";"7769,895";"14920,395"
"459682";"8";"LOJA";"110,145";"0,0000";"7412,895";"14237,895"
"459682";"9";"LOJA";"104,895";"20,0200";"7055,895";"13544,895"
"459682";"92";"CD";"110,145";"0,0000";"7412,895";"14237,895"
"459684";"1";"LOJA";"124,845";"0,0000";"8399,895";"16138,395"
"459684";"2";"LOJA";"119,595";"0,0000";"8053,395";"15466,395"
"459684";"3";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459684";"4";"LOJA";"119,595";"0,0000";"8053,395";"15466,395"
"459684";"5";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459684";"6";"LOJA";"114,45";"35,8716";"7703,85";"14790,3"
"459684";"7";"LOJA";"132,195";"25,4170";"8893,395";"17083,395"
"459684";"8";"LOJA";"119,595";"0,0000";"8053,395";"15466,395"
"459684";"9";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459684";"92";"CD";"119,595";"0,0000";"8053,395";"15466,395"
"459685";"1";"LOJA";"124,845";"0,0000";"8399,895";"16138,395"
"459685";"2";"LOJA";"119,595";"0,0000";"8053,395";"15466,395"
"459685";"3";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459685";"4";"LOJA";"119,595";"0,0000";"8053,395";"15466,395"
"459685";"5";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459685";"6";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459685";"7";"LOJA";"125,895";"0,0000";"8473,395";"16264,395"
"459685";"8";"LOJA";"124,845";"0,0000";"8399,895";"16138,395"
"459685";"9";"LOJA";"119,595";"0,0000";"8053,395";"15455,895"
"459685";"92";"CD";"119,595";"0,0000";"8053,395";"15466,395"
"459686";"1";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459686";"2";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459686";"3";"LOJA";"103,95";"14,2424";"6992,895";"13429,395"
"459686";"4";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459686";"5";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"459686";"6";"LOJA";"105,945";"10,9019";"7129,395";"13691,895"
"459686";"7";"LOJA";"124,95";"0,0000";"8410,5";"16146,9"
"459686";"8";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459686";"9";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"459686";"92";"CD";"114,45";"0,0000";"7703,85";"14790,3"
"459687";"1";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459687";"2";"LOJA";"114,45";"8,3486";"7706,895";"14794,395"
"459687";"3";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"459687";"4";"LOJA";"114,45";"8,3486";"7706,895";"14794,395"
"459687";"5";"LOJA";"104,79";"0,0000";"7056";"13547,1"
"459687";"6";"LOJA";"108,045";"0,0000";"7276,395";"13964,895"
"459687";"7";"LOJA";"114,45";"13,8532";"7706,895";"14794,395"
"459687";"8";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459687";"9";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"459687";"92";"CD";"114,45";"8,3486";"7706,895";"14794,395"
"459688";"1";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459688";"2";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459688";"3";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459688";"4";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459688";"5";"LOJA";"103,95";"0,0000";"6992,895";"13429,395"
"459688";"6";"LOJA";"104,895";"0,0000";"7055,895";"13544,895"
"459688";"7";"LOJA";"124,95";"0,0000";"8410,5";"16146,9"
"459688";"8";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459688";"9";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459688";"92";"CD";"114,45";"0,0000";"7706,895";"14794,395"
"459691";"1";"LOJA";"119,595";"0,0000";"8053,395";"15466,395"
"459691";"2";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459691";"3";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459691";"4";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459691";"5";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459691";"6";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459691";"7";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459691";"8";"LOJA";"114,45";"0,0000";"7706,895";"14794,395"
"459691";"9";"LOJA";"114,45";"0,0000";"7703,85";"14790,3"
"459691";"92";"CD";"114,45";"0,0000";"7706,895";"14794,395"
"459700";"1";"LOJA";"326,445";"0,0000";"";""
"459700";"2";"LOJA";"325,395";"0,0000";"";""
"459700";"3";"LOJA";"415,695";"0,0000";"";""
"459700";"4";"LOJA";"325,395";"0,0000";"";""
"459700";"6";"LOJA";"430,395";"0,0000";"";""
"459700";"8";"LOJA";"313,845";"0,0000";"";""
"459700";"9";"LOJA";"415,695";"0,0000";"";""
"459700";"92";"CD";"313,845";"0,0000";"";""
"459751";"1";"LOJA";"1774,395";"0,0000";"";""
"459751";"2";"LOJA";"1668,45";"0,0000";"";""
"459751";"3";"LOJA";"1795,395";"0,0000";"";""
"459751";"4";"LOJA";"1774,395";"0,0000";"";""
"459751";"5";"LOJA";"1752,45";"0,0000";"";""
"459751";"6";"LOJA";"1753,395";"0,0000";"";""
"459751";"7";"LOJA";"1752,45";"0,0000";"";""
"459751";"8";"LOJA";"1668,45";"0,0000";"";""
"459751";"9";"LOJA";"1710,45";"0,0000";"";""
"459751";"92";"CD";"1668,45";"0,0000";"";""
"459751";"93";"CD";"1668,45";"0,0000";"";""
"460059";"1";"LOJA";"2099,895";"0,0000";"";""
"460059";"2";"LOJA";"2099,895";"0,0000";"";""
"460059";"3";"LOJA";"2141,895";"0,0000";"";""
"460059";"4";"LOJA";"2099,895";"0,0000";"";""
"460059";"5";"LOJA";"2099,895";"0,0000";"";""
"460059";"6";"LOJA";"2099,895";"0,0000";"";""
"460059";"7";"LOJA";"2099,895";"0,0000";"";""
"460059";"8";"LOJA";"2099,895";"0,0000";"";""
"460059";"9";"LOJA";"2141,895";"0,0000";"";""
"460059";"92";"CD";"2099,895";"0,0000";"";""
"460059";"93";"CD";"2099,895";"0,0000";"";""
"460120";"1";"LOJA";"36,645";"0,0000";"";""
"460120";"2";"LOJA";"31,395";"16,4214";"";""
"460120";"3";"LOJA";"33,495";"0,0000";"";""
"460120";"4";"LOJA";"33,495";"0,0000";"";""
"460120";"5";"LOJA";"36,645";"0,0000";"";""
"460120";"6";"LOJA";"36,645";"34,3800";"";""
"460120";"7";"LOJA";"36,645";"0,0000";"";""
"460120";"8";"LOJA";"36,645";"0,0000";"";""
"460120";"9";"LOJA";"33,495";"0,0000";"";""
"460120";"92";"CD";"36,645";"0,0000";"";""
"460120";"93";"CD";"36,645";"0,0000";"";""
"460149";"1";"LOJA";"73,395";"0,0000";"";""
"460149";"2";"LOJA";"73,395";"0,0000";"";""
"460149";"3";"LOJA";"83,895";"41,3000";"";""
"460149";"4";"LOJA";"73,395";"0,0000";"";""
"460149";"5";"LOJA";"73,395";"0,0000";"";""
"460149";"6";"LOJA";"73,395";"0,0000";"";""
"460149";"7";"LOJA";"73,395";"0,0000";"";""
"460149";"8";"LOJA";"73,395";"0,0000";"";""
"460149";"9";"LOJA";"83,895";"41,3000";"";""
"460149";"92";"CD";"68,145";"0,0000";"";""
"460149";"93";"CD";"68,145";"0,0000";"";""
"460156";"1";"LOJA";"47,145";"0,0000";"";""
"460156";"2";"LOJA";"51,345";"32,7200";"";""
"460156";"3";"LOJA";"50,295";"31,3200";"";""
"460156";"4";"LOJA";"51,345";"0,0000";"";""
"460156";"5";"LOJA";"50,295";"31,3200";"";""
"460156";"6";"LOJA";"50,295";"31,3200";"";""
"460156";"7";"LOJA";"50,295";"0,0000";"";""
"460156";"8";"LOJA";"50,295";"31,3200";"";""
"460156";"9";"LOJA";"50,295";"31,3200";"";""
"460156";"92";"CD";"47,145";"0,0000";"";""
"460156";"93";"CD";"47,145";"0,0000";"";""
"460257";"1";"LOJA";"52,395";"2,0000";"";""
"460257";"2";"LOJA";"56,595";"9,2800";"";""
"460257";"3";"LOJA";"52,395";"0,0000";"";""
"460257";"4";"LOJA";"56,595";"9,2800";"";""
"460257";"5";"LOJA";"52,395";"0,0000";"";""
"460257";"6";"LOJA";"52,395";"2,0000";"";""
"460257";"7";"LOJA";"52,395";"2,0000";"";""
"460257";"8";"LOJA";"52,395";"0,0000";"";""
"460257";"9";"LOJA";"52,395";"0,0000";"";""
"460257";"92";"CD";"59,745";"0,0000";"";""
"460257";"93";"CD";"59,745";"0,0000";"";""
"460282";"1";"LOJA";"4450,95";"0,0000";"";""
"460282";"2";"LOJA";"4450,95";"0,0000";"";""
"460282";"3";"LOJA";"4493,895";"0,0000";"";""
"460282";"4";"LOJA";"4450,95";"0,0000";"";""
"460282";"5";"LOJA";"4241,895";"0,0000";"";""
"460282";"6";"LOJA";"4198,95";"0,0000";"";""
"460282";"7";"LOJA";"4198,95";"0,0000";"";""
"460282";"8";"LOJA";"4450,95";"0,0000";"";""
"460282";"9";"LOJA";"4493,895";"0,0000";"";""
"460282";"92";"CD";"4408,95";"0,0000";"";""
"460282";"93";"CD";"4198,95";"0,0000";"";""
"460283";"1";"LOJA";"4000,395";"0,0000";"";""
"460283";"2";"LOJA";"3884,895";"0,0000";"";""
"460283";"3";"LOJA";"3841,95";"0,0000";"";""
"460283";"4";"LOJA";"3884,895";"0,0000";"";""
"460283";"5";"LOJA";"3841,95";"0,0000";"";""
"460283";"6";"LOJA";"3841,95";"0,0000";"";""
"460283";"7";"LOJA";"3643,395";"0,0000";"";""
"460283";"8";"LOJA";"3841,95";"0,0000";"";""
"460283";"9";"LOJA";"3841,95";"0,0000";"";""
"460283";"92";"CD";"3884,895";"0,0000";"";""
"460283";"93";"CD";"3926,895";"0,0000";"";""
"460327";"1";"LOJA";"94,395";"33,3700";"";""
"460327";"2";"LOJA";"94,395";"33,3700";"";""
"460327";"3";"LOJA";"89,145";"29,4500";"";""
"460327";"4";"LOJA";"94,395";"33,3700";"";""
"460327";"5";"LOJA";"94,395";"33,3700";"";""
"460327";"6";"LOJA";"94,395";"0,0000";"";""
"460327";"7";"LOJA";"94,395";"33,3700";"";""
"460327";"8";"LOJA";"94,395";"33,3700";"";""
"460327";"9";"LOJA";"89,145";"0,0000";"";""
"460327";"92";"CD";"94,395";"0,0000";"";""
"460327";"93";"CD";"94,395";"0,0000";"";""
"460475";"1";"LOJA";"103,95";"0,0000";"990,045";""
"460475";"2";"LOJA";"111,195";"0,0000";"1060,395";""
"460475";"3";"LOJA";"110,145";"0,0000";"1048,845";""
"460475";"4";"LOJA";"111,195";"0,0000";"1060,395";""
"460475";"5";"LOJA";"103,95";"0,0000";"990,045";""
"460475";"6";"LOJA";"114,345";"0,0000";"1091,895";""
"460475";"7";"LOJA";"103,95";"0,0000";"990,045";""
"460475";"8";"LOJA";"114,45";"0,0000";"1186,395";""
"460475";"9";"LOJA";"110,145";"0,0000";"1048,845";""
"460475";"92";"CD";"103,95";"0,0000";"990,045";""
"460475";"93";"CD";"114,45";"0,0000";"0";""
"460477";"1";"LOJA";"103,95";"0,0000";"990,045";""
"460477";"2";"LOJA";"117,495";"0,0000";"1123,395";""
"460477";"3";"LOJA";"103,845";"0,0000";"988,995";""
"460477";"4";"LOJA";"117,495";"0,0000";"1123,395";""
"460477";"5";"LOJA";"103,95";"0,0000";"990,045";""
"460477";"6";"LOJA";"110,145";"0,0000";"1048,845";""
"460477";"7";"LOJA";"103,95";"0,0000";"990,045";""
"460477";"8";"LOJA";"104,895";"0,0000";"1060,395";""
"460477";"9";"LOJA";"103,845";"0,0000";"988,995";""
"460477";"92";"CD";"109,095";"0,0000";"1039,395";""
"460477";"93";"CD";"114,45";"0,0000";"0";""
"460486";"1";"LOJA";"943,95";"0,0000";"";""
"460486";"2";"LOJA";"976,395";"31,0786";"";""
"460486";"3";"LOJA";"943,95";"0,0000";"";""
"460486";"4";"LOJA";"976,395";"31,0786";"";""
"460486";"5";"LOJA";"943,95";"0,0000";"";""
"460486";"6";"LOJA";"943,95";"0,0000";"";""
"460486";"7";"LOJA";"943,95";"0,0000";"";""
"460486";"8";"LOJA";"1001,595";"0,0000";"";""
"460486";"9";"LOJA";"943,95";"0,0000";"";""
"460486";"92";"CD";"976,395";"31,0786";"";""
"460486";"93";"CD";"943,95";"0,0000";"";""
"460487";"1";"LOJA";"1732,5";"0,0000";"";""
"460487";"2";"LOJA";"1795,395";"0,0000";"";""
"460487";"3";"LOJA";"1732,5";"0,0000";"";""
"460487";"4";"LOJA";"1795,395";"0,0000";"";""
"460487";"5";"LOJA";"1732,5";"0,0000";"";""
"460487";"6";"LOJA";"1805,895";"0,0000";"";""
"460487";"7";"LOJA";"1795,395";"0,0000";"";""
"460487";"8";"LOJA";"1826,895";"0,0000";"";""
"460487";"9";"LOJA";"1732,5";"0,0000";"";""
"460487";"92";"CD";"1795,395";"0,0000";"";""
"460487";"93";"CD";"1805,895";"0,0000";"";""
"460488";"1";"LOJA";"1048,95";"0,0000";"";""
"460488";"2";"LOJA";"1048,95";"30,0300";"";""
"460488";"3";"LOJA";"1048,95";"0,0000";"";""
"460488";"4";"LOJA";"1048,95";"30,0300";"";""
"460488";"5";"LOJA";"1048,95";"0,0000";"";""
"460488";"6";"LOJA";"1048,95";"0,0000";"";""
"460488";"7";"LOJA";"1048,95";"0,0000";"";""
"460488";"8";"LOJA";"1048,95";"0,0000";"";""
"460488";"9";"LOJA";"1048,95";"0,0000";"";""
"460488";"92";"CD";"1048,95";"30,0300";"";""
"460488";"93";"CD";"1048,95";"0,0000";"";""
"460489";"1";"LOJA";"1942,5";"0,0000";"";""
"460489";"2";"LOJA";"1942,5";"0,0000";"";""
"460489";"3";"LOJA";"1942,5";"0,0000";"";""
"460489";"4";"LOJA";"1942,5";"0,0000";"";""
"460489";"5";"LOJA";"1942,5";"0,0000";"";""
"460489";"6";"LOJA";"2015,895";"0,0000";"";""
"460489";"7";"LOJA";"1942,5";"0,0000";"";""
"460489";"8";"LOJA";"2005,395";"0,0000";"";""
"460489";"9";"LOJA";"1942,5";"0,0000";"";""
"460489";"92";"CD";"1942,5";"0,0000";"";""
"460489";"93";"CD";"2015,895";"0,0000";"";""
"46050";"1";"LOJA";"313,95";"0,0000";"598,395";"2845,395"
"46050";"2";"LOJA";"313,95";"0,0000";"598,395";"2845,395"
"46050";"3";"LOJA";"313,95";"0,0000";"598,395";"2845,395"
"46050";"4";"LOJA";"313,95";"0,0000";"598,395";"2845,395"
"46050";"5";"LOJA";"332,745";"0,0000";"634,095";"3013,395"
"46050";"6";"LOJA";"334,95";"0,0000";"638,4";"3030,3"
"46050";"7";"LOJA";"332,745";"0,0000";"634,095";"3013,395"
"46050";"8";"LOJA";"313,95";"0,0000";"598,395";"2845,395"
"46050";"9";"LOJA";"313,95";"0,0000";"598,395";"2845,395"
"46050";"92";"CD";"313,95";"0,0000";"598,395";"2845,395"
"460518";"1";"LOJA";"17,745";"0,0000";"";""
"460518";"2";"LOJA";"17,745";"0,0000";"";""
"460518";"3";"LOJA";"17,745";"0,0000";"";""
"460518";"4";"LOJA";"17,745";"0,0000";"";""
"460518";"5";"LOJA";"17,745";"0,0000";"";""
"460518";"6";"LOJA";"17,745";"29,5900";"";""
"460518";"7";"LOJA";"17,745";"0,0000";"";""
"460518";"8";"LOJA";"17,745";"0,0000";"";""
"460518";"9";"LOJA";"17,745";"29,5900";"";""
"460518";"92";"CD";"17,745";"0,0000";"";""
"460518";"93";"CD";"17,745";"0,0000";"";""
"460535";"1";"LOJA";"41,895";"0,0000";"";""
"460535";"2";"LOJA";"45,045";"0,0000";"";""
"460535";"3";"LOJA";"45,045";"32,6300";"";""
"460535";"4";"LOJA";"41,895";"0,0000";"";""
"460535";"5";"LOJA";"45,045";"0,0000";"";""
"460535";"6";"LOJA";"45,045";"0,0000";"";""
"460535";"7";"LOJA";"45,045";"0,0000";"";""
"460535";"8";"LOJA";"45,045";"0,0000";"";""
"460535";"9";"LOJA";"45,045";"0,0000";"";""
"460535";"92";"CD";"41,895";"0,0000";"";""
"460535";"93";"CD";"41,895";"0,0000";"";""
"460562";"1";"LOJA";"16,695";"0,0000";"";""
"460562";"2";"LOJA";"22,995";"31,9600";"";""
"460562";"3";"LOJA";"20,895";"0,0000";"";""
"460562";"4";"LOJA";"22,995";"31,9600";"";""
"460562";"5";"LOJA";"22,995";"31,9600";"";""
"460562";"6";"LOJA";"22,995";"31,9600";"";""
"460562";"7";"LOJA";"18,795";"0,0000";"";""
"460562";"8";"LOJA";"22,995";"31,9600";"";""
"460562";"9";"LOJA";"20,895";"25,1300";"";""
"460562";"92";"CD";"20,895";"0,0000";"";""
"460562";"93";"CD";"20,895";"0,0000";"";""
"460586";"1";"LOJA";"18,795";"0,0000";"";""
"460586";"2";"LOJA";"18,795";"0,0000";"";""
"460586";"3";"LOJA";"18,795";"44,6927";"";""
"460586";"4";"LOJA";"18,795";"0,0000";"";""
"460586";"5";"LOJA";"18,795";"0,0000";"";""
"460586";"6";"LOJA";"18,795";"0,0000";"";""
"460586";"7";"LOJA";"18,795";"0,0000";"";""
"460586";"8";"LOJA";"18,795";"0,0000";"";""
"460586";"9";"LOJA";"18,795";"44,6927";"";""
"460586";"92";"CD";"18,795";"0,0000";"";""
"460610";"1";"LOJA";"52,395";"0,0000";"";""
"460610";"2";"LOJA";"52,395";"0,0000";"";""
"460610";"3";"LOJA";"56,595";"0,0000";"";""
"460610";"4";"LOJA";"52,395";"0,0000";"";""
"460610";"5";"LOJA";"52,395";"0,0000";"";""
"460610";"6";"LOJA";"52,395";"0,0000";"";""
"460610";"7";"LOJA";"49,245";"0,0000";"";""
"460610";"8";"LOJA";"52,395";"0,0000";"";""
"460610";"9";"LOJA";"56,595";"0,0000";"";""
"460610";"92";"CD";"52,395";"0,0000";"";""
"460610";"93";"CD";"52,395";"0,0000";"";""
"460618";"1";"LOJA";"26,145";"0,0000";"";""
"460618";"2";"LOJA";"26,145";"0,0000";"";""
"460618";"3";"LOJA";"26,145";"0,0000";"";""
